...1,dhs_id,country,iso3,adm2,lat,lon,treated,log_treated_other_funder_n,log_other_sect_n,year_group,image_file_5k_3yr,iwi_est_post_oda,log_pc_nl_pre_oda,log_avg_min_to_city,log_avg_pop_dens,log_3yr_pre_conflict_deaths,log_disasters,log_ch_loan_proj_n,leader_birthplace,log_dist_km_to_gold,log_dist_km_to_gems,log_dist_km_to_dia,log_dist_km_to_petro,election_year,unsc_aligned_us,unsc_non_aligned_us,country_gini,corruption_control,gov_effectiveness,political_stability,reg_quality,rule_of_law,voice_accountability,landsat578,log_total_neighbor_projs,first_year_group,time,iwi_1990-1992,iwi_1993-1995,iwi_1996-1998,iwi_1999-2001,iwi_2002-2004,iwi_2005-2007,iwi_2008-2010,iwi_2011-2013,iwi_2014-2016,iwi_2017-2019
5285,46712,sierra_leone,SLE,c204r4r14,8.42445,-13.2793,0,0,1.09861228866811,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00166.tif,34.106445,0.00684080961760337,3.81404259706794,8.03890612137974,0,-4.60517018598809,-4.60517018598809,0,5.12773856228482,6.5436922990641,5.09068927419905,6.32239864571746,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,1.38629436111989,2005,2006,22.86376953125,20.892333984375,19.340007007122,21.8505859375,21.3525384664536,21.2182611227036,21.0540771484375,19.90966796875,19.4091796875,19.9951171875
5286,38377,niger,NER,c162r5r18,13.5009520398,2.14103806549,0,1.6094379124341,1.38629436111989,2008:2010,./data/dhs_tifs_c1_5k_3yr/niger_1998/00053.tif,54.296875,0.0173998398527945,1.86751951510959,8.07342688393146,0,-4.60517018598809,-4.60517018598809,0,2.24830074059197,5.31156027603735,5.81120634341825,6.67437757143139,0,0,0,0.420333333333333,-0.778185407320658,-0.809435526529948,-0.391079723834992,-0.507803608973821,-0.645325005054474,-0.325398166974386,0,1.38629436111989,2008,2009,23.876953125,29.78515625,35.302734375,39.398193359375,43.5546875,46.8017578125,51.9775390625,57.1614563465118,59.08203125,58.935546875
5287,54276,zambia,ZMB,c255r2r10,-12.7624219840258,28.2560058434595,0,0,1.09861228866811,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00209.tif,39.44702,0.0238058189928779,3.06898273529358,6.76000546514263,0,-4.60517018598809,-4.60517018598809,1,3.23676426782173,3.42386535227788,5.93124153489238,6.91986156561445,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.99573227355399,2005,2006,16.943359375,17.816162109375,16.365559399128,17.2119140625,16.9018551707268,19.1748052835464,19.9371337890625,21.211750805378,23.5595703125,27.1728515625
5288,54406,zambia,ZMB,c255r8r47,-10.9631998659794,30.582989615188,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00269.tif,15.045166,0,6.98230601024643,2.69728505409815,0,1.79342474854712,-4.60517018598809,0,5.70431581017768,5.49605542736975,5.80981943135705,6.84669095201477,0,0,0,0.549333333333333,-0.459139386812846,-0.818888525168101,0.519170125325521,-0.525366147359212,-0.460285027821859,-0.234813123941421,1,0,2011,2012,20.47119140625,21.03271484375,19.401042163372,21.09375,23.2763677835464,22.9394525289536,22.2442626953125,23.177082836628,25.98876953125,26.6357421875
5289,46645,sierra_leone,SLE,c204r3r9,7.84859,-11.66276,0,1.09861228866811,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00053.tif,12.841797,0,4.42164790861762,5.19142223065305,0,-4.60517018598809,-4.60517018598809,0,4.15715061483778,6.59527564818137,2.48907214493131,6.58470412700895,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.63905732961526,2008,2009,11.68212890625,14.35546875,13.802082836628,15.478515625,15.437011420726801,15.776367485523199,16.5374755859375,16.3818359375,18.487548828125,19.775390625
5290,54488,zambia,ZMB,c255r9r59,-17.4086558081749,25.6753403823933,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00008.tif,14.780274,0,4.91693492895583,1.67955248443294,0,-4.60517018598809,-4.60517018598809,0,5.83337209580677,4.34953086484957,5.33533115674873,6.84836367720024,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,2.484906649788,2002,2003,12.73193359375,13.29345703125,13.492839038372,13.26904296875,15.031738579273199,16.7016595602036,16.8121337890625,18.208821117878,19.39697265625,23.33984375
5291,46647,sierra_leone,SLE,c204r3r9,7.97248,-11.7159,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00090.tif,34.21875,0.00135881324013382,2.32890240131142,7.75683694500395,4.9272536851572,-4.60517018598809,-4.60517018598809,0,3.9205924513155,6.57667194814781,1.827599134529,6.56660728725216,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.68887945411394,2002,2003,18.29833984375,19.647216796875,18.977864086628,22.0855712890625,23.9086911082268,24.1967767477036,29.8583984375,35.8235687017441,42.578125,46.38671875
5292,54337,zambia,ZMB,c255r4r29,-9.57377983731913,28.7165303945419,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00297.tif,14.02893,0,5.97860443137838,4.31073956222952,0,-4.60517018598809,-4.60517018598809,0,5.49858121927216,5.80112444273047,4.67086033941462,7.00314075061792,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,1.79175946922805,2005,2006,15.80810546875,15.740966796875,14.933268725872,15.313720703125,15.605469048023199,15.534667670726801,15.185546875,15.185546875,15.91796875,16.85791015625
5293,54459,zambia,ZMB,c255r7r41,-13.3308192110329,23.8636673025823,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00175.tif,6.247711,0,6.24058768738114,1.59463342332205,0,-4.60517018598809,-4.60517018598809,0,5.46339776767167,5.828476913541,4.39864934640461,6.97131988566007,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.19722457733622,2005,2006,10.19287109375,10.07080078125,10.166422277689,9.82818603515625,10.4846194386482,11.444091796875,11.5005493164062,10.713704675436,12.7899169921875,14.41650390625
5294,4594,burundi,BDI,c39r15r117,-2.914653,29.83616,0,1.79175946922805,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00234.tif,49.51172,0.00313092094062932,4.11218448035043,7.07935600848007,0,-4.60517018598809,-4.60517018598809,0,4.05165496366474,5.23199174167324,6.39077458013244,6.98080624282049,0,0,0,0.334,-1.07522298892339,-1.21750990549723,-1.44302554925283,-1.25198519229889,-1.06345731019974,-0.690474430720011,0,0,2008,2009,25.927734375,29.2724609375,29.6793609857559,33.489990234375,33.9599609375,34.2871099710464,36.407470703125,36.2874358892441,39.208984375,42.7978515625
5295,46691,sierra_leone,SLE,c204r4r14,8.48665,-13.2457,0,0,1.09861228866811,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00225.tif,53.792316,0.00455536941643836,1.53532994028038,9.63099457318017,0,-4.60517018598809,-4.60517018598809,0,5.10787416096683,6.53272502868242,5.04396748879994,6.31803154736935,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,1.09861228866811,2008,2009,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
5296,8396,democratic_republic_of_congo,COD,c63r6r27,-11.7035698236858,27.484076243051,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00003.tif,42.460936,0.0135293354312596,2.24777685649905,8.0032926109806,7.32843735289516,-4.60517018598809,-4.60517018598809,1,4.33455846056188,4.70225311107954,5.88138406076904,7.05035028756224,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,17.48046875,20.123291015625,20.747883617878,23.22998046875,26.357421278953602,28.203123807907097,30.596923828125,34.9446624517441,40.6005859375,44.2138671875
5297,4530,burundi,BDI,c39r15r119,-3.056383,29.872787,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00199.tif,26.281738,0,4.22887545517971,6.33403237788778,0,-4.60517018598809,-4.60517018598809,0,4.28855088023912,5.14232312863367,6.37363230586099,6.97171192977088,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,1.79175946922805,2011,2012,16.796875,14.3798828125,14.595539867878,15.814208984375,16.0839840769768,15.8837884664536,17.46826171875,18.505859375,21.185302734375,23.25439453125
5298,46462,sierra_leone,SLE,c204r1r2,7.8714,-11.18709,0,1.6094379124341,1.38629436111989,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00060.tif,38.806152,0.00187253315713653,1.880990602956,8.52530229115967,0,-4.60517018598809,-4.60517018598809,1,4.29540804327893,6.59187297499746,3.58412470074003,6.52445017610922,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,3.25809653802148,2005,2006,13.07373046875,14.53857421875,13.671875,14.8834228515625,14.8095697164536,15.034179389476801,15.966796875,16.10107421875,18.792724609375,20.9716796875
5299,46434,sierra_leone,SLE,c204r1r2,7.97764,-11.00861,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00092.tif,20.637207,0,4.0265414588707404,4.45208331816178,6.46614472423762,-4.60517018598809,-4.60517018598809,1,4.37807889097496,6.57688866484684,3.27368009304592,6.50841039055383,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.68887945411394,2002,2003,15.53955078125,13.592529296875,13.5009765625,13.677978515625,14.350585639476801,14.912109076976801,15.740966796875,16.8701171875,20.184326171875,22.119140625
5300,54324,zambia,ZMB,c255r3r21,-13.6696077784671,32.181653706937,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00153.tif,13.187663,0,5.55837127188234,3.48114408672975,0,1.79342474854712,-4.60517018598809,0,5.36067398283306,3.67959046686579,5.46909118402868,6.58040778229819,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,0,2008,2009,13.0859375,12.3382568359375,14.229328930378,14.58740234375,14.697265625,15.449218451976801,16.2567138671875,16.361491382122,18.853759765625,20.3125
5301,8363,democratic_republic_of_congo,COD,c63r5r20,-6.10038929169919,23.5696521257209,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00059.tif,40.039062,0.00111879991152432,2.85455266009121,9.74303517115197,3.43398720448515,-4.60517018598809,-4.60517018598809,0,5.88010248618142,6.54653386174054,2.17156222915247,6.96438810006169,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,0,2008,2009,25.146484375,25.4638671875,26.6764312982559,27.197265625,30.126953125,29.951173067092903,31.524658203125,34.3180328607559,37.20703125,37.744140625
5302,4649,burundi,BDI,c39r1r2,-3.188936,29.343944,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00173.tif,33.544922,0,3.78781940196884,5.32354846293302,4.11087386417331,-4.60517018598809,-4.60517018598809,0,4.3588890091678,5.15659074030687,6.29519587200913,7.0131282105559,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,15.673828125,18.00537109375,16.280110180378,17.6177978515625,18.3911129832268,19.4628909230232,21.5484619140625,23.551432788372,28.08837890625,32.8857421875
5303,54270,zambia,ZMB,c255r2r7,-12.3528392681527,27.8181368402424,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00221.tif,41.760254,0.0673019691241479,1.75785791755237,6.44171690778552,0,-4.60517018598809,-4.60517018598809,1,1.70471102235549,3.56100550744844,5.86957896627189,6.98086118749378,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.07944154167984,2005,2006,16.17431640625,16.89453125,17.024739086628,19.66552734375,20.7421869039536,22.1850588917732,26.025390625,31.2255859375,34.38720703125,36.8408203125
5304,46529,sierra_leone,SLE,c204r2r8,8.44169,-12.10411,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00176.tif,14.423828,0,4.88582764350291,3.16785236449561,7.32712329225929,-4.60517018598809,-4.60517018598809,0,3.8374437010414,6.50628643983209,4.19133341145849,6.47231755919482,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,4.07753744390572,2002,2003,14.7705078125,15.72265625,14.453125,15.5609130859375,15.727539360523199,16.1035150289536,16.253662109375,16.56494140625,18.505859375,20.5322265625
5305,46692,sierra_leone,SLE,c204r4r14,8.46449,-13.23121,0,0,1.09861228866811,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00195.tif,48.83423,0.0041356946419703,1.85629799036563,8.91641371936376,0,-4.60517018598809,-4.60517018598809,0,5.09812146005598,6.53554730717758,5.04893391968634,6.32306606578369,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,1.38629436111989,2005,2006,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
5306,46619,sierra_leone,SLE,c204r3r12,7.28685,-11.6141,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00005.tif,13.710937,0,5.38118684437033,4.67284556658237,4.9272536851572,-4.60517018598809,-4.60517018598809,0,4.18022731270345,6.67656037052912,3.35025266622108,6.54478936002378,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.3322045101752,2002,2003,15.8203125,17.486572265625,17.830403149128,15.130615234375,14.848633110523199,14.0600591897964,15.6158447265625,14.208984375,18.023681640625,20.2880859375
5307,4537,burundi,BDI,c39r10r86,-2.677969,30.059933,0,1.38629436111989,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00277.tif,13.220215,0,5.10614747369927,5.77124628696714,0,-4.60517018598809,-4.60517018598809,0,4.08197792502712,5.35358752029517,6.44755962441551,6.97141580826257,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,2.56494935746154,2002,2003,13.720703125,14.105224609375,14.07470703125,15.3076171875,14.790038764476801,14.7485345602036,14.6881103515625,15.13671875,17.138671875,19.189453125
5308,4663,burundi,BDI,c39r3r23,-3.428866,29.397428,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00115.tif,32.177734,0.006802882389539,2.53369681395743,7.40125542107594,4.85203026391962,-4.60517018598809,-4.60517018598809,0,4.6547672176351,4.99439959066535,6.26070764697893,6.99989580436619,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,12.9150390625,13.8671875,13.618977367878,14.29443359375,14.4262701272964,13.920898735523199,15.8294677734375,17.525227367878,19.71435546875,21.2890625
5309,46473,sierra_leone,SLE,c204r1r2,8.42869,-11.37816,0,2.39789527279837,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00168.tif,15.791015,0,5.24491658982092,4.067980436801,6.46614472423762,-4.60517018598809,-4.60517018598809,1,3.12761480053649,6.50292894461988,3.52158171521844,6.56356586985462,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.68887945411394,2002,2003,11.14501953125,12.896728515625,13.850910961628,14.3585205078125,13.874511420726801,12.989501655101801,13.7847900390625,13.802082836628,15.91796875,20.6787109375
5310,54224,zambia,ZMB,c255r1r2,-14.4664786401823,28.4568759426411,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00116.tif,43.395996,0.023085671041606,2.1722232751308,7.03147184935813,0,-4.60517018598809,-4.60517018598809,0,5.00842222574968,3.39765409853962,5.45606289582102,6.75623164232995,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,1.6094379124341,2005,2006,19.8974609375,23.6083984375,28.4098297357559,31.072998046875,33.447265625,37.40234375,43.621826171875,48.5026031732559,51.806640625,50.634765625
5311,38381,niger,NER,c162r5r18,13.5035826093,2.06617885029,0,1.09861228866811,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/niger_1998/00055.tif,47.636718,0.0128561246552723,2.39486036910322,7.91546374312959,0,-4.60517018598809,-4.60517018598809,1,1.96474914881313,5.34764480417938,5.78758262901863,6.6757500468794,0,0,0,0.444,-0.979385117689768,-1.08845002452532,0.00912163406610502,-0.76635268330574,-0.732017745574315,-0.329626808563868,0,1.09861228866811,2002,2003,27.7099609375,32.50732421875,35.7421875,39.0625,42.5439447164536,44.5996105670929,47.4853515625,53.0598938465118,54.8583984375,54.6875
5312,38421,niger,NER,c162r7r26,14.3351971974,3.31872476524,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/niger_1998/00149.tif,23.706055,0.028083589223096,5.39695533644504,4.94106186209657,0,-4.60517018598809,-4.60517018598809,0,5.04950074950636,4.39677402473211,5.98985608261213,6.7809602440832,1,0,0,0.444,-0.94140895207723,-0.753799120585124,-0.197543581326803,-0.728853762149811,-0.60624623298645,-0.183481231331825,0,0,2005,2006,16.89453125,21.575927734375,23.7548828125,26.91650390625,28.80859375,30.454102158546398,32.6171875,32.7473968267441,37.158203125,39.5751953125
5313,4617,burundi,BDI,c39r6r52,-2.835816,29.105304,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00260.tif,26.379395,5.82448497155535e-5,4.87336358185601,5.85227212465955,0.693147180559945,1.79342474854712,-4.60517018598809,0,3.77535732217447,5.391879569529,6.33110956230401,7.04639132204829,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,1.09861228866811,2011,2012,14.892578125,15.899658203125,14.68505859375,15.7470703125,17.2387689352036,18.12744140625,19.0887451171875,20.174153149128,24.15771484375,26.904296875
5314,8523,democratic_republic_of_congo,COD,c63r8r33,-3.35064513846246,28.0995527385131,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00178.tif,13.85498,0,5.32165404672727,5.57588123155608,7.54538974961182,1.79342474854712,-4.60517018598809,1,3.16626299617374,5.5159426942143,6.14065742979132,7.11162073886501,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,3.80666248977032,2005,2006,11.92626953125,11.9537353515625,11.842855066061,12.7471923828125,12.8637701272964,12.858887016773199,13.128662109375,13.260905444622,14.373779296875,15.966796875
5315,4536,burundi,BDI,c39r10r81,-2.465934,30.23081,0,1.38629436111989,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00300.tif,14.260253,0,4.85800198100413,5.34843234483444,0,-4.60517018598809,-4.60517018598809,0,4.29206403780343,5.46027487069724,6.49304536279749,6.96634675109615,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,1.94591014905531,2002,2003,12.26806640625,14.349365234375,14.56298828125,14.7247314453125,14.6020501852036,14.863280951976801,15.1641845703125,16.0400390625,17.816162109375,19.5068359375
5316,4494,burundi,BDI,c39r7r55,-3.819199,29.930608,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00049.tif,13.66272,0,5.23899190046322,5.38724409421849,5.8348107370626,-4.60517018598809,-4.60517018598809,0,5.03508695072428,4.46516373043776,6.26631405447198,6.93736232047825,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0,2005,2006,13.232421875,13.17138671875,13.069660961628,14.1448974609375,14.1357421875,14.0356451272964,14.8284912109375,15.690104663372,18.12744140625,20.34912109375
5317,46516,sierra_leone,SLE,c204r2r6,9.38949,-11.76791,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00331.tif,15.632324,0,4.94828696532797,4.02656799980772,7.32712329225929,-4.60517018598809,-4.60517018598809,0,4.68407834045137,6.33134630527554,3.92481224936505,6.42722123501426,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.76120011569356,2002,2003,18.65234375,19.0673828125,19.7265625,17.48046875,18.4667974710464,20.2612310647964,24.652099609375,26.5869140625,34.27734375,38.18359375
5318,8348,democratic_republic_of_congo,COD,c63r4r16,-5.85563987040582,22.5574352467212,0,1.79175946922805,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00069.tif,14.587402,0,4.42204830902337,5.65485513575485,6.02344759296103,-4.60517018598809,-4.60517018598809,0,5.85712136652529,6.6765358480828,2.77443871378864,6.87471607431498,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,1.79175946922805,2002,2003,14.00146484375,14.63623046875,14.192707836628,14.7491455078125,16.0131841897964,15.642090141773199,14.9932861328125,15.46630859375,17.54150390625,18.8232421875
5319,38341,niger,NER,c162r4r14,13.6705277093,6.6952103597,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/niger_1998/00102.tif,34.163412,0.00688745038334685,4.09567700745588,5.90447170576865,0,1.79342474854712,-4.60517018598809,0,5.0246407119509,3.78437041083987,5.13834192106978,6.46155052317874,0,0,0,0.420333333333333,-0.778185407320658,-0.809435526529948,-0.391079723834992,-0.507803608973821,-0.645325005054474,-0.325398166974386,0,2.07944154167984,2008,2009,12.030029296875,12.5457763671875,13.741047680378,14.6881103515625,14.448241889476801,12.85400390625,14.1387939453125,15.580241382122,17.2607421875,19.7509765625
5320,4473,burundi,BDI,c39r17r130,-3.402855,30.49444,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00120.tif,14.25476,0,4.82799368609138,4.92922335065517,4.82028156560504,-4.60517018598809,-4.60517018598809,0,4.70296096336333,4.92300976311386,6.39743344666885,6.89958578214046,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0,2005,2006,16.3818359375,15.802001953125,16.227214038372,17.0318603515625,17.0263677835464,18.2641595602036,18.8568115234375,23.421223461628,26.46484375,30.0537109375
5321,54536,zambia,ZMB,c255r10r70,-15.9606533249247,23.2688052463286,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00038.tif,12.176514,0,6.70604700838799,2.32973119181902,2.07944154167984,-4.60517018598809,-4.60517018598809,0,6.19120528273494,5.74645757894921,3.73885453619061,7.01620882988881,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,0,2002,2003,14.501953125,15.24658203125,15.78369140625,17.059326171875,17.0434564352036,17.0947268605232,16.5191650390625,17.716471850872,21.142578125,23.6572265625
5322,54296,zambia,ZMB,c255r3r18,-13.6121656294497,32.631798046257,0,1.09861228866811,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00161.tif,36.796874,0.0310064102552637,2.02375263581925,6.77480195497896,0,-4.60517018598809,-4.60517018598809,0,5.37050791664064,3.4978341512619,5.59486812455234,6.56873925648513,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,1.94591014905531,2002,2003,16.943359375,19.43359375,20.865885913372,21.8902587890625,24.0405276417732,26.040038466453602,29.168701171875,30.1839202642441,35.15625,35.3271484375
5323,38329,niger,NER,c162r4r15,13.5138870151,7.10652428958,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/niger_1998/00069.tif,41.251627,0.00660246407385942,1.7404661748405,8.37383893119063,0,1.79342474854712,-4.60517018598809,0,5.01681049394114,4.35031003973811,5.12601238198495,6.4097839679229,0,0,0,0.420333333333333,-0.778185407320658,-0.809435526529948,-0.391079723834992,-0.507803608973821,-0.645325005054474,-0.325398166974386,0,0,2008,2009,15.66162109375,19.708251953125,19.43359375,19.940185546875,21.7919915914536,21.2500005960464,22.8729248046875,25.6754547357559,27.60009765625,29.6142578125
5324,54317,zambia,ZMB,c255r3r20,-11.8043881506597,33.2859053841383,0,1.6094379124341,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00243.tif,11.8270874,0,6.03049293407546,3.71675079398834,0,-4.60517018598809,-4.60517018598809,0,5.96914218534862,3.71988030907025,6.00619132286808,6.57337016650557,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,0,2005,2006,11.737060546875,12.92724609375,12.87841796875,13.7725830078125,13.801269233226801,13.981933891773199,14.0899658203125,14.55078125,16.192626953125,17.7978515625
5325,8351,democratic_republic_of_congo,COD,c63r4r17,-5.25403804487746,20.3562379915704,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00092.tif,12.145996,0,5.78123722106032,3.03944818710163,0,1.79342474854712,-4.60517018598809,0,6.0685657669674,6.49052870165348,4.47974425659163,6.67013319237321,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,12.95166015625,13.507080078125,13.374836742878,14.09912109375,14.27001953125,14.24560546875,14.4287109375,14.31884765625,16.107177734375,18.45703125
5326,4595,burundi,BDI,c39r9r74,-2.843538,29.613516,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00255.tif,14.30664,0,5.0806587454644,5.83998417238863,3.25809653802148,-4.60517018598809,-4.60517018598809,1,3.71516667312691,5.29583990616879,6.37883958108993,7.00310578693689,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,1.94591014905531,2005,2006,13.28125,15.05126953125,14.697265625,15.78369140625,16.6186526417732,15.8959954977036,16.571044921875,17.496745288372,20.5322265625,23.92578125
